Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
2012,37333,Petrol,Manual,1,20.36,1197,78.9,5.0,3.86
2018,48407,Petrol,Manual,1,18.6,1197,81.83,5.0,9.18
2011,25000,Petrol,Automatic,1,10.37,2979,306.0,2.0,36.0
2010,72400,Petrol,Manual,2,20.36,1197,78.9,5.0,2.76
2012,18000,Petrol,Automatic,1,13.6,1598,181.0,4.0,26.4
2012,65167,Petrol,Manual,1,19.4,1198,86.8,5.0,3.94
2016,25418,Petrol,Manual,1,20.73,1373,91.2,5.0,8.51
2013,38995,Diesel,Manual,1,19.3,1248,73.9,5.0,7.75
2012,60000,Diesel,Manual,1,22.07,1199,73.9,5.0,4.8
2011,72000,Diesel,Automatic,1,17.05,1995,184.0,5.0,13.2
2016,31075,Diesel,Automatic,2,12.07,2967,241.4,7.0,59.75
2015,4311,Diesel,Manual,1,25.83,1498,99.0,5.0,5.76
2017,21000,Diesel,Automatic,1,21.76,1995,190.0,5.0,42.0
2011,54000,Diesel,Automatic,1,14.0,2987,224.0,5.0,26.39
2007,50000,Petrol,Manual,2,17.3,1061,64.0,5.0,1.32
2018,13000,Petrol,Manual,1,21.4,1197,83.1,5.0,7.92
2013,74000,Petrol,Manual,1,22.0,1197,81.8,5.0,5.4
2009,75000,Petrol,Manual,2,14.7,1150,76.0,5.0,1.2
2017,25000,Diesel,Manual,1,20.14,1498,88.0,5.0,8.28
2012,139000,Diesel,Automatic,1,0.0,2179,115.0,5.0,20.1
2015,52000,Diesel,Automatic,1,14.16,1968,174.3,5.0,30.59
2015,20000,Diesel,Automatic,1,18.53,1968,187.74,5.0,42.6
2018,32663,Diesel,Manual,1,24.0,1186,73.97,5.0,7.54
2012,76777,Diesel,Manual,2,12.05,2179,120.0,8.0,5.86
2016,100303,Diesel,Manual,1,22.95,1248,74.0,5.0,4.44
2015,43993,Petrol,Manual,1,21.1,814,55.2,5.0,4.14
2016,72118,Diesel,Manual,1,15.4,2179,120.0,8.0,12.28
2010,83000,Petrol,Automatic,2,11.1,2354,142.0,5.0,7.8
2016,7523,Petrol,Manual,1,16.2,1199,74.0,5.0,7.38
2014,34670,Petrol,Manual,1,15.1,1196,73.0,7.0,3.48
2016,30000,Diesel,Manual,1,24.0,1120,70.0,5.0,6.6
2017,17000,Diesel,Automatic,1,10.91,3198,197.0,7.0,37.2
2015,59261,Diesel,Manual,1,24.0,1186,73.97,5.0,5.1
2016,65210,Diesel,Manual,1,22.9,1248,74.0,5.0,6.58
2016,19000,Petrol,Manual,1,18.6,1197,81.83,5.0,8.7
2012,50000,Petrol,Manual,1,17.5,1298,85.8,5.0,3.6
2015,47000,Diesel,Automatic,1,22.69,1995,190.0,5.0,35.4
2007,75000,Petrol,Manual,2,17.7,1497,78.0,5.0,1.79
2013,54534,Petrol,Automatic,1,16.95,1197,78.9,5.0,4.38
2018,13000,Diesel,Manual,1,23.0,1498,98.96,5.0,13.08
2015,48808,Petrol,Manual,1,23.1,998,67.04,5.0,5.16
2012,63001,Diesel,Manual,2,20.77,1248,88.76,7.0,7.33
2015,64771,Diesel,Manual,1,12.8,2494,102.0,8.0,18.6
2016,34634,Petrol,Manual,1,17.8,1497,117.3,5.0,8.28
2012,69242,Petrol,Manual,1,19.1,1197,85.8,5.0,5.63
2011,33292,Petrol,Manual,1,18.5,1197,85.8,5.0,3.83
2012,55000,Petrol,Automatic,2,15.0,1396,98.6,5.0,4.5
2019,1000,Petrol,Manual,1,17.19,1197,81.86,5.0,10.32
2011,80000,Petrol,Manual,2,17.0,1497,118.0,5.0,4.62
2016,65003,Diesel,Automatic,1,13.6,4134,382.0,5.0,81.4
2019,16573,Petrol,Manual,1,17.8,1198,86.7,5.0,11.17
2008,152633,Petrol,Automatic,1,12.9,1799,130.0,5.0,3.6
2015,53000,Petrol,Manual,1,18.6,1197,81.83,5.0,6.6
2017,50129,Diesel,Manual,1,19.67,1582,126.2,5.0,15.96
2013,63716,Diesel,Automatic,1,15.73,1968,174.33,5.0,27.6
2018,11000,Petrol,Manual,1,24.7,796,47.3,5.0,4.02
2012,115000,Diesel,Automatic,3,15.06,1995,177.0,5.0,12.0
2013,63265,Petrol,Manual,1,20.36,1197,78.9,5.0,3.54
2016,20000,Diesel,Manual,1,21.66,1498,108.62,5.0,8.1
2010,79000,Petrol,Manual,3,16.47,1198,73.9,5.0,2.93
2015,41000,Petrol,Manual,1,20.73,1373,91.1,5.0,7.02
2015,26323,Petrol,Automatic,1,17.21,1197,103.5,5.0,8.88
2016,76000,Diesel,Manual,1,24.4,1120,71.0,5.0,4.56
2008,69972,Petrol,Manual,1,13.5,1799,130.0,5.0,4.56
2008,69000,Petrol,Manual,1,17.7,1497,78.0,5.0,3.24
2016,65000,Diesel,Manual,1,15.96,2523,62.1,7.0,8.65
2016,29512,Petrol,Manual,1,17.4,1497,117.3,5.0,9.48
2017,51000,Diesel,Manual,1,25.4,1186,73.97,5.0,5.04
2014,58003,Diesel,Manual,1,19.01,1461,108.45,5.0,6.9
2013,56500,Petrol,Automatic,1,16.98,998,66.1,5.0,4.14
2014,29063,Diesel,Automatic,1,17.11,1968,174.33,5.0,30.9
2018,46811,Diesel,Manual,1,16.0,2179,140.0,7.0,19.91
2014,31897,Petrol,Manual,1,18.06,1198,74.96,5.0,5.63
2009,52100,Diesel,Automatic,2,13.2,1995,170.0,5.0,9.0
2016,73000,Diesel,Manual,1,13.68,2393,147.8,7.0,19.8
2009,31423,Petrol,Manual,1,17.0,1497,118.0,5.0,2.39
2014,75180,Diesel,Manual,1,22.9,1248,74.0,5.0,6.3
2013,75000,Diesel,Manual,2,19.64,1461,108.45,5.0,6.48
2014,15000,Petrol,Manual,1,16.47,1198,74.0,5.0,4.68
2015,12000,Petrol,Manual,1,17.19,1197,81.86,5.0,6.96
2014,32000,Diesel,Automatic,1,18.12,1995,190.0,5.0,36.6
2017,44504,Diesel,Manual,1,23.4,1248,74.0,5.0,6.72
2012,66000,Diesel,Automatic,1,0.0,2987,165.0,5.0,27.6
2015,39437,Diesel,Manual,1,28.4,1248,74.0,5.0,6.18
2017,36931,Diesel,Automatic,1,19.08,1582,126.2,5.0,11.38
2016,17800,Petrol,Automatic,2,21.9,624,37.48,4.0,2.86
2009,71346,Petrol,Manual,1,17.5,1298,85.8,5.0,4.56
2015,45000,Petrol,Manual,2,18.6,1197,81.83,5.0,6.6
2010,85155,Petrol,Manual,1,17.0,1197,80.0,5.0,4.26
2015,48823,Petrol,Manual,1,20.73,1373,91.1,5.0,7.62
2015,37000,Diesel,Automatic,1,12.7,2179,187.7,5.0,43.2
2005,92000,Diesel,Manual,2,16.1,1405,70.0,5.0,1.32
2014,36000,Petrol,Manual,1,17.57,1193,88.7,5.0,4.44
2016,24569,Diesel,Manual,1,16.0,1997,140.0,7.0,16.2
2008,95000,Petrol,Automatic,3,11.7,2354,177.6,5.0,3.42
2015,25811,Petrol,Manual,2,25.4,624,37.5,4.0,2.56
2015,65000,Diesel,Manual,1,22.7,1582,126.2,5.0,9.3
2017,100400,Diesel,Manual,1,25.0,1396,69.0,5.0,3.42
2014,76414,Diesel,Manual,1,25.8,1498,98.6,5.0,5.94
2012,82103,Diesel,Manual,1,15.1,2179,140.0,7.0,7.44
2013,98000,Diesel,Automatic,1,18.56,1995,190.0,5.0,21.0
2010,45252,Petrol,Manual,1,18.9,1197,81.86,5.0,2.7
2017,10300,Petrol,Manual,1,21.4,1197,83.1,5.0,8.1
2016,42024,Diesel,Automatic,1,19.08,1582,126.2,5.0,11.68
2018,51236,Diesel,Manual,1,25.47,1248,88.5,7.0,10.19
2013,52000,Petrol,Automatic,1,13.6,1598,181.0,4.0,30.0
2015,42894,Diesel,Manual,1,23.2,1248,73.94,5.0,6.71
2011,68000,Diesel,Automatic,1,15.6,1896,106.0,5.0,5.76
2014,69000,Diesel,Manual,1,22.7,1498,89.84,5.0,6.54
2017,10000,Petrol,Manual,1,18.6,1197,81.83,5.0,7.8
2015,16000,Petrol,Manual,1,19.4,1198,86.8,5.0,5.22
2013,46992,Diesel,Manual,1,25.8,1498,98.6,5.0,4.5
2010,170000,Diesel,Automatic,3,18.48,1995,177.0,5.0,14.4
2014,58000,Diesel,Automatic,1,12.07,2967,241.4,7.0,38.4
2015,50000,Diesel,Manual,2,24.0,1120,70.0,5.0,4.8
2011,39010,Diesel,Manual,1,23.08,1461,63.1,5.0,3.12
2016,26946,Petrol,Manual,1,18.9,1197,82.0,5.0,5.34
2015,28700,Petrol,Manual,1,21.1,814,55.2,5.0,3.12
2011,60000,Petrol,Automatic,1,11.74,1796,186.0,5.0,19.2
2014,38999,Diesel,Automatic,1,12.7,2179,187.7,5.0,39.0
2016,39000,Diesel,Automatic,1,11.18,2696,184.0,7.0,16.62
2018,7784,Petrol,Manual,1,20.73,1373,91.1,5.0,10.51
2014,45710,Petrol,Automatic,1,11.8,3498,272.0,7.0,28.42
2017,42000,Petrol,Automatic,1,22.0,1197,81.8,5.0,6.6
2013,75995,Diesel,Automatic,2,11.49,4367,335.3,5.0,78.97
2013,57000,Diesel,Manual,1,19.01,1461,108.45,5.0,5.99
2013,85350,Diesel,Manual,2,22.32,1582,126.32,5.0,6.84
2016,82725,Petrol,Automatic,1,14.28,1798,138.03,5.0,14.39
2016,19000,Diesel,Automatic,2,21.76,1995,190.0,5.0,35.99
2018,13900,Petrol,Manual,1,18.88,1499,110.4,5.0,11.4
2014,108000,Diesel,Manual,1,25.2,1248,74.0,5.0,6.6
2016,36000,Diesel,Automatic,1,11.72,2199,194.3,7.0,27.6
2013,62188,Diesel,Manual,1,17.2,1396,53.5,5.0,3.54
2015,58397,Diesel,Manual,1,24.0,1120,70.0,5.0,5.88
2006,85000,Petrol,Manual,3,0.0,1086,112.0,5.0,1.56
2016,30000,Petrol,Automatic,1,22.5,998,67.0,5.0,5.1
2018,29907,Diesel,Manual,1,16.0,2179,140.0,7.0,19.63
2009,46000,Diesel,Automatic,1,16.55,1968,147.51,5.0,11.94
2012,65000,Diesel,Manual,1,20.54,1598,103.6,5.0,6.6
2016,22000,Diesel,Manual,1,24.3,1248,88.5,5.0,9.9
2002,99024,Petrol,Manual,1,17.3,993,60.0,5.0,1.14
2016,34952,Petrol,Manual,1,19.81,1086,68.05,5.0,4.81
2019,13913,Petrol,Manual,1,17.5,1199,88.7,5.0,9.84
2014,71000,Diesel,Manual,2,25.1,1498,98.6,5.0,7.44
2012,97000,Diesel,Automatic,1,11.5,2982,169.0,7.0,20.1
2017,21000,Diesel,Automatic,1,16.0,2179,140.0,7.0,19.8
2007,116000,Diesel,Manual,3,10.9,2499,112.0,7.0,4.5
2012,110438,Diesel,Manual,1,20.0,1399,68.05,5.0,4.2
2017,66507,Petrol,Automatic,2,19.0,1199,88.7,5.0,6.52
2017,54650,Diesel,Automatic,1,10.91,3198,197.0,7.0,36.42
2014,32000,Petrol,Automatic,1,17.97,1498,99.6,5.0,9.59
2011,75378,Diesel,Manual,1,18.7,1896,66.0,5.0,4.31
2012,82697,Diesel,Manual,1,25.44,936,57.6,5.0,2.28
2009,135000,Petrol,Automatic,1,12.1,2362,164.7,5.0,5.64
2012,149000,Diesel,Manual,1,19.01,1461,108.45,5.0,8.7
2016,26212,Diesel,Automatic,1,17.9,2143,136.0,5.0,29.35
2014,23500,Petrol,Manual,2,17.57,1193,88.7,5.0,4.68
2013,56127,Petrol,Manual,1,18.5,1197,80.0,5.0,6.18
2015,26000,Petrol,Automatic,1,21.5,1197,81.8,5.0,4.38
2016,26000,Diesel,Manual,1,25.4,1186,73.97,5.0,6.0
2009,42000,Petrol,Manual,1,17.0,1497,118.0,5.0,2.76
2001,130000,Petrol,Manual,2,13.2,1495,94.0,5.0,0.9
2009,137148,Petrol,Manual,2,13.9,1599,103.2,5.0,2.22
2010,114703,Petrol,Manual,1,15.6,1196,70.0,5.0,2.16
2014,97439,Diesel,Manual,1,25.8,1498,98.6,5.0,5.29
2006,40000,Petrol,Manual,1,18.9,998,67.1,5.0,2.4
2014,81609,Diesel,Manual,1,17.8,1248,112.0,5.0,6.66
2014,28000,Diesel,Automatic,1,13.0,2987,258.0,5.0,38.1
2015,37500,Diesel,Automatic,1,17.68,1968,174.33,5.0,38.4
2010,37000,Diesel,Automatic,1,13.5,2987,282.0,5.0,25.2
2010,83000,Diesel,Manual,1,19.3,1248,73.9,5.0,3.3
2005,79012,Petrol,Manual,1,13.4,1794,125.0,5.0,3.17
2018,27395,Diesel,Manual,1,15.4,2179,120.0,7.0,17.03
2017,35362,Petrol,Manual,1,22.5,998,67.04,5.0,4.62
2014,117000,Diesel,Manual,1,13.0,2982,168.5,7.0,18.6
2010,23000,Petrol,Manual,1,18.2,1061,64.0,5.0,2.28
2014,59508,Petrol,Manual,1,25.4,624,37.48,4.0,1.51
2009,69000,Petrol,Manual,2,18.5,1197,80.0,5.0,2.88
2010,58000,Diesel,Automatic,1,22.69,1995,190.0,5.0,13.8
2014,88511,Diesel,Manual,1,16.0,2179,140.0,7.0,9.9
2011,66000,Petrol,Manual,1,15.8,1598,105.0,5.0,3.3
2009,65000,Petrol,Manual,2,17.5,1198,70.0,5.0,1.68
2015,30676,Petrol,Manual,1,25.4,624,37.5,4.0,3.48
2011,76000,Diesel,Manual,1,20.0,1399,68.0,5.0,2.88
2013,23627,Petrol,Automatic,1,14.8,1598,105.0,5.0,5.7
2018,52827,Diesel,Automatic,1,12.7,2179,187.7,5.0,53.71
2015,64465,Diesel,Manual,1,26.0,1498,98.6,5.0,7.46
2018,14000,Petrol,Automatic,1,22.5,999,67.0,5.0,5.4
2015,26000,Petrol,Manual,1,18.9,1197,82.0,5.0,5.1
2011,78203,Diesel,Automatic,1,18.1,1991,147.9,4.0,6.6
2017,27000,Diesel,Manual,1,22.54,1396,88.73,5.0,8.34
2018,31919,Petrol,Automatic,1,24.07,998,67.1,5.0,5.47
2016,47392,Diesel,Manual,1,20.5,1582,126.2,5.0,16.58
2016,17362,Petrol,Manual,1,18.0,1198,86.7,5.0,6.78
2016,49716,Diesel,Manual,1,21.19,1396,88.73,5.0,7.44
2014,48000,Petrol,Manual,1,23.1,998,67.04,5.0,3.9
2009,46000,Diesel,Automatic,1,16.55,1968,147.51,5.0,10.2
2016,79000,Diesel,Manual,1,24.8,1396,88.7,5.0,8.7
2013,57000,Diesel,Manual,1,21.8,1461,78.0,5.0,5.53
2016,29754,Petrol,Manual,1,16.2,1199,74.0,5.0,6.36
2012,50123,Diesel,Manual,1,17.0,1405,70.0,5.0,2.28
2012,57184,Petrol,Manual,1,20.36,1197,78.9,5.0,3.71
2007,75000,Diesel,Automatic,2,16.46,2993,258.0,5.0,11.4
2015,26000,Diesel,Automatic,1,17.01,1582,126.2,5.0,15.18
2016,22129,Petrol,Manual,1,18.9,1197,82.0,5.0,5.1
2011,127887,Diesel,Manual,1,21.1,1248,73.9,5.0,3.54
2006,92000,Diesel,Manual,1,10.5,2179,120.0,8.0,4.14
2011,60634,Petrol,Manual,1,19.81,1086,68.05,5.0,3.96
2014,90000,Diesel,Manual,1,14.0,2179,138.1,7.0,9.6
2009,59000,Petrol,Manual,1,13.5,1799,130.0,5.0,3.25
2012,59293,Petrol,Manual,1,18.2,998,67.1,5.0,3.24
2012,80753,Diesel,Manual,2,23.4,1248,74.0,5.0,5.4
2015,40000,Diesel,Manual,2,13.0,2982,168.5,7.0,22.5
2014,103000,Diesel,Manual,2,28.4,1248,74.0,5.0,6.3
2017,48000,Diesel,Manual,1,28.4,1248,73.75,5.0,7.2
2014,41000,Petrol,Manual,1,18.9,1197,82.0,5.0,3.77
2016,26000,Petrol,Manual,1,25.17,799,53.3,5.0,3.06
2012,30000,Petrol,Manual,2,15.64,1193,64.08,5.0,2.76
2014,74624,Diesel,Manual,1,20.0,1399,68.05,5.0,6.78
2015,47877,Diesel,Automatic,1,15.15,2967,240.0,5.0,57.86
2016,35000,Petrol,Manual,1,24.07,998,67.1,5.0,3.6
2015,52123,Diesel,Manual,1,20.34,1498,103.2,5.0,9.0
2005,90000,Diesel,Manual,1,10.5,2179,120.0,8.0,3.12
2018,1400,Diesel,Automatic,1,18.56,1995,190.0,5.0,73.5
2009,122000,Petrol,Manual,2,17.0,1497,118.0,5.0,4.2
2016,21110,Petrol,Automatic,1,17.44,1998,189.08,4.0,34.74
2015,78000,Diesel,Automatic,1,13.5,2477,175.56,6.0,18.0
2012,72000,Diesel,Manual,1,19.3,1248,73.9,5.0,5.1
2006,48000,Petrol,Automatic,1,8.6,5998,552.0,4.0,70.8
2013,43486,Diesel,Manual,1,20.77,1248,88.76,7.0,7.92
2007,199000,Diesel,Manual,2,12.8,2494,102.0,7.0,6.24
2010,34000,Petrol,Manual,1,11.7,1796,178.0,5.0,12.0
2016,37944,Diesel,Automatic,1,14.84,2143,167.62,5.0,42.0
2017,30000,Diesel,Manual,1,22.7,1498,89.84,5.0,10.5
2015,64005,Petrol,Manual,1,17.71,1197,78.9,5.0,5.48
2012,62000,Petrol,Manual,1,20.36,1197,78.9,5.0,3.0
2005,105000,Petrol,Manual,1,0.0,999,112.0,5.0,2.1
2014,59885,Diesel,Automatic,1,12.39,2179,147.51,5.0,24.13
2011,144471,Diesel,Manual,1,12.8,2494,102.0,8.0,9.36
2011,63991,Petrol,Manual,1,18.5,1197,80.0,5.0,4.33
2007,72000,Petrol,Manual,2,17.0,1086,112.0,5.0,1.33
2015,34895,Petrol,Automatic,1,19.15,1198,75.94,5.0,5.52
2015,97003,Diesel,Automatic,1,15.87,2993,308.43,5.0,102.0
2015,45000,Petrol,Automatic,1,16.8,1497,118.0,5.0,6.3
2013,45000,Diesel,Manual,2,25.8,1498,98.6,5.0,3.96
2013,100000,Diesel,Manual,2,11.5,2982,171.0,7.0,21.3
2016,70000,Diesel,Automatic,1,12.97,2179,187.7,5.0,42.0
2016,37023,Diesel,Manual,1,19.67,1582,126.2,5.0,16.07
2012,81000,Diesel,Manual,1,25.44,936,56.3,5.0,3.0
2017,20789,Diesel,Automatic,1,11.36,2755,171.5,7.0,22.03
2015,68310,Diesel,Manual,1,23.4,1248,74.0,5.0,7.14
2015,47250,Diesel,Manual,2,19.67,1582,126.2,5.0,13.2
2014,47000,Diesel,Automatic,2,12.65,2993,255.0,5.0,77.7
2017,128000,Diesel,Manual,1,25.8,1498,98.6,5.0,7.56
2017,17702,Petrol,Manual,1,15.29,1591,121.3,5.0,14.33
2014,34987,Petrol,Automatic,1,18.19,1197,103.5,5.0,7.14
2017,37000,Diesel,Manual,1,26.0,1498,98.6,5.0,13.2
2017,38271,Petrol,Manual,1,15.29,1591,121.3,5.0,15.04
2012,32510,Diesel,Manual,2,20.0,1399,68.0,5.0,4.5
2014,88000,Diesel,Automatic,1,14.69,2993,258.0,5.0,32.4
2012,116000,Diesel,Manual,1,10.5,2835,107.2,6.0,11.94
2013,156000,Diesel,Manual,1,19.87,1461,83.8,5.0,5.04
2010,75319,Petrol,Manual,2,21.1,1197,85.8,5.0,2.4
2013,28000,Petrol,Manual,1,18.9,1197,82.0,5.0,3.9
2017,16500,Diesel,Automatic,1,17.9,2143,136.0,5.0,40.8
2016,75637,Diesel,Automatic,1,22.48,1995,190.0,5.0,36.44
2018,32854,Petrol,Automatic,1,13.0,1591,121.3,5.0,15.12
2019,6568,Petrol,Manual,1,25.17,799,53.3,5.0,6.11
2014,30000,Diesel,Automatic,1,14.94,2967,241.4,5.0,29.4
2018,17804,Diesel,Manual,2,28.09,1248,88.5,5.0,9.56
2011,69768,Petrol,Manual,1,16.0,1198,90.0,5.0,3.48
2016,62404,Diesel,Automatic,1,22.69,1995,190.0,5.0,25.6
2012,97000,Diesel,Automatic,2,19.08,1582,126.32,5.0,7.8
2016,55687,Diesel,Manual,1,21.38,1396,88.7,5.0,14.58
2014,17000,Petrol,Manual,1,15.04,1598,103.2,5.0,5.1
2017,34232,Diesel,Automatic,1,21.76,1995,190.0,5.0,43.01
2004,135000,Petrol,Automatic,3,14.4,1997,152.0,5.0,3.6
2012,80000,Diesel,Manual,1,19.72,1461,108.45,5.0,8.1
2014,31045,Petrol,Manual,2,18.6,1197,81.83,5.0,6.78
2013,58000,Diesel,Automatic,2,16.96,1968,138.03,5.0,9.0
2018,35480,Diesel,Manual,1,19.67,1582,126.2,5.0,16.01
2016,62287,Diesel,Manual,1,28.09,1248,88.5,5.0,9.48
2015,46162,Diesel,Manual,1,22.54,1396,88.73,5.0,8.38
2014,9200,Petrol,Manual,1,17.01,1591,121.3,5.0,6.9
2012,55339,Diesel,Manual,1,22.07,1199,73.9,5.0,3.18
2011,55476,Diesel,Manual,1,22.07,1199,73.9,5.0,2.99
2007,68553,Petrol,Manual,2,15.0,1586,104.68,5.0,1.8
2016,67376,Diesel,Manual,1,24.5,1498,98.6,7.0,7.8
2013,42000,Diesel,Manual,1,19.64,1461,108.45,5.0,9.6
2019,28069,Diesel,Automatic,1,12.9,2755,174.5,7.0,37.02
2014,93144,Diesel,Automatic,1,14.7,1984,181.0,5.0,20.58
2014,24300,Petrol,Automatic,1,23.1,998,67.04,5.0,5.46
2015,47883,Diesel,Manual,2,26.21,1248,88.5,5.0,8.88
2013,12467,Diesel,Automatic,1,12.8,1968,167.6,5.0,30.77
2013,56683,Diesel,Automatic,2,17.05,1995,184.0,5.0,16.2
2013,38000,Petrol,Manual,1,15.6,1196,70.0,5.0,4.26
2018,35000,Diesel,Manual,1,22.7,1582,126.2,5.0,18.0
2007,80000,Petrol,Manual,2,13.9,1599,103.2,5.0,2.34
2006,125000,Petrol,Manual,2,13.5,1799,130.0,5.0,2.76
2013,123000,Diesel,Manual,2,12.55,2982,168.5,7.0,18.0
2012,70000,Petrol,Manual,1,20.36,1197,78.9,5.0,3.78
2012,87982,Diesel,Manual,1,21.64,1461,84.8,5.0,6.0
2013,40714,Diesel,Automatic,2,18.12,1995,190.0,5.0,29.7
2008,83000,Diesel,Manual,2,16.52,1991,123.7,5.0,3.12
2011,86000,Petrol,Manual,1,20.36,1197,78.9,5.0,4.5
2009,60002,Diesel,Manual,2,17.5,1896,106.0,5.0,5.82
2013,60000,Diesel,Automatic,1,10.0,2148,170.0,5.0,32.4
2014,84677,Diesel,Manual,1,25.8,1498,98.6,5.0,3.6
2017,23000,Diesel,Automatic,1,20.68,1995,190.0,5.0,34.5
2016,81424,Diesel,Manual,1,12.99,2494,100.6,8.0,17.39
2013,36400,Diesel,Automatic,1,7.5,4806,394.3,4.0,86.4
2012,70000,Diesel,Manual,2,22.71,1461,84.8,5.0,4.8
2015,40000,Diesel,Manual,2,26.59,1248,74.0,5.0,5.4
2019,600,Petrol,Automatic,1,21.5,1197,81.8,5.0,7.5
2015,65320,Diesel,Automatic,2,16.96,1968,138.03,5.0,13.8
2009,79000,Petrol,Manual,3,9.8,2354,180.0,5.0,3.72
2018,5000,Petrol,Manual,1,17.8,1497,117.3,5.0,12.13
2019,6028,Petrol,Manual,1,17.01,1591,121.3,5.0,13.85
2006,86000,Petrol,Manual,2,18.9,998,67.1,5.0,1.2
2013,160000,Diesel,Manual,2,23.4,1248,74.0,5.0,3.0
2011,59967,Petrol,Automatic,1,9.74,1984,208.0,5.0,21.6
2018,43127,Diesel,Manual,1,23.59,1364,67.04,5.0,8.22
2012,65727,Petrol,Manual,1,19.81,1086,68.05,5.0,3.56
2013,70000,Petrol,Manual,1,17.01,1591,121.3,5.0,5.7
2018,39861,Diesel,Manual,1,20.14,1498,88.8,5.0,8.86
2017,16485,Diesel,Automatic,1,22.48,1995,187.74,5.0,51.3
2010,77332,Diesel,Manual,2,23.0,1396,90.0,5.0,4.38
2017,17489,Petrol,Automatic,1,18.9,1197,82.0,5.0,7.19
2012,125000,Diesel,Automatic,1,11.5,2982,169.0,7.0,16.2
2016,35129,Petrol,Automatic,1,21.4,1197,83.1,5.0,8.4
2016,22982,Petrol,Automatic,1,13.0,1591,121.3,5.0,13.14
2013,54500,Petrol,Manual,3,20.36,1197,78.9,5.0,3.54
2017,16235,Diesel,Manual,1,24.7,1047,69.0,5.0,6.6
2017,73641,Petrol,Automatic,1,14.67,1798,177.46,5.0,20.5
2015,59572,Diesel,Manual,1,26.59,1248,74.0,5.0,8.22
2014,112827,Petrol,Automatic,1,13.1,1997,141.1,5.0,12.6
2010,118000,Diesel,Manual,1,12.8,2494,102.0,8.0,10.5
2010,60000,Petrol,Manual,1,17.0,1497,118.0,5.0,3.24
2012,75059,Petrol,Automatic,1,17.0,1591,121.3,5.0,5.1
2018,3000,Diesel,Manual,1,23.59,1364,67.04,5.0,9.48
2011,78000,Petrol,Automatic,2,13.7,1798,157.75,5.0,5.4
2012,47000,Diesel,Manual,1,21.64,1461,84.8,5.0,4.8
2012,42000,Petrol,Manual,1,17.0,1497,118.0,5.0,5.7
2018,6820,Diesel,Manual,1,22.54,1396,88.76,5.0,9.18
2013,55176,Petrol,Manual,2,17.4,1599,104.0,5.0,4.16
2016,39854,Petrol,Manual,1,18.0,1198,86.7,5.0,6.77
2013,24000,Petrol,Manual,1,16.47,1198,73.9,5.0,3.54
2016,55000,Diesel,Manual,1,22.9,1248,74.0,5.0,6.78
2012,45840,Diesel,Automatic,1,11.4,2953,153.86,7.0,10.09
2006,155000,Petrol,Manual,3,15.4,1590,94.0,5.0,1.02
2003,125000,Petrol,Manual,2,18.9,998,67.1,5.0,0.96
2014,52951,Diesel,Manual,1,20.14,1498,88.0,5.0,6.78
2013,49000,Petrol,Manual,1,17.1,1591,121.3,5.0,5.4
2015,52000,Diesel,Manual,1,28.09,1248,88.5,5.0,8.28
2013,120005,Diesel,Manual,1,21.64,1461,84.8,5.0,4.8
2015,33000,Petrol,Manual,1,15.0,1598,103.52,5.0,6.72
2016,126000,Petrol,Manual,1,15.1,1196,73.0,7.0,2.64
2013,66700,Petrol,Manual,1,15.0,1598,103.5,5.0,4.8
2014,122000,Diesel,Manual,2,12.55,2982,168.5,7.0,19.2
2016,29000,Diesel,Manual,1,19.67,1582,126.2,5.0,15.12
2014,42315,Petrol,Manual,1,18.5,1197,82.9,5.0,5.75
2016,84580,Diesel,Manual,1,26.0,1498,98.6,5.0,8.2
2002,75000,Petrol,Manual,1,16.1,796,37.0,4.0,0.61
2006,85000,Petrol,Manual,2,13.8,1299,70.0,5.0,0.83
2015,24296,Petrol,Manual,1,20.85,1197,83.14,5.0,5.58
2014,40000,Petrol,Manual,1,16.8,1497,116.3,5.0,7.79
2009,64514,Diesel,Manual,1,16.8,1493,110.0,5.0,3.48
2016,35000,Petrol,Manual,1,17.01,1591,121.3,5.0,8.88
2016,41000,Petrol,Manual,2,25.17,799,53.3,5.0,3.9
2008,60123,Petrol,Manual,2,18.9,998,67.1,5.0,2.34
2015,53000,Petrol,Manual,2,18.9,1197,82.0,5.0,4.8
2017,9000,Petrol,Manual,1,18.6,1197,81.83,5.0,8.22
2015,53497,Petrol,Manual,1,18.0,1198,86.7,5.0,6.54
2007,68000,Diesel,Manual,1,17.8,1399,68.0,5.0,2.39
2014,65000,Diesel,Automatic,1,19.08,1582,126.32,5.0,10.79
2014,45155,Diesel,Manual,1,23.59,1364,67.04,5.0,7.8
2018,20026,Petrol,Automatic,1,19.0,1199,88.7,5.0,11.12
2015,60000,Diesel,Manual,1,23.9,1582,126.2,5.0,8.39
2019,15976,Diesel,Automatic,1,17.9,2143,136.0,5.0,44.11
2017,30523,Petrol,Automatic,1,14.7,1798,177.5,5.0,20.5
2013,26300,Diesel,Manual,1,25.44,936,57.6,5.0,3.36
2011,66000,Diesel,Manual,1,22.07,1199,73.9,5.0,2.99
2016,70000,Diesel,Manual,1,23.65,1248,88.5,5.0,10.62
2011,46000,Petrol,Manual,1,16.8,1497,116.3,5.0,4.98
2017,28000,Diesel,Manual,1,20.64,1498,108.5,5.0,12.0
